year,state,quarter,gennme,suppression,totalRX
2019,GA,3,Quinapril Hydrochloride,F,161
2019,GA,3,Quinapril Hydrochloride,T,0
2019,GA,3,Ramipril,F,306
2019,GA,3,Ramipril,T,0
2019,GA,3,Riociguat,T,0
2019,GA,3,Sacubitril/Valsartan,F,937
2019,GA,3,Sacubitril/Valsartan,T,0
2019,GA,3,Sotalol Hydrochloride,F,418
2019,GA,3,Sotalol Hydrochloride,T,0
2019,GA,3,Spironolactone,F,9197
2019,GA,3,Spironolactone,T,0
2019,GA,3,Telmisartan,F,75
2019,GA,3,Telmisartan,T,0
2019,GA,3,Tolvaptan,T,0
2019,GA,3,Tolvaptan;Tolvaptan,T,0
2019,GA,3,Torsemide,F,2025
2019,GA,3,Torsemide,T,0
2019,GA,3,Trandolapril,T,0
2019,GA,3,Valsartan,F,1409
2019,GA,3,Valsartan,T,0
2019,GA,3,Verapamil Hydrochloride,F,1849
2019,GA,3,Verapamil Hydrochloride,T,0
2019,GA,4,Acebutolol Hydrochloride,F,38
2019,GA,4,Acebutolol Hydrochloride,T,0
2019,GA,4,Aliskiren,T,0
2019,GA,4,Aliskiren/Hydrochlorothiazide,T,0
2019,GA,4,Ambrisentan,F,96
2019,GA,4,Ambrisentan,T,0
2019,GA,4,Amiloride Hydrochloride,F,80
2019,GA,4,Amiloride Hydrochloride,T,0
2019,GA,4,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,GA,4,Amlodipine,F,13
2019,GA,4,Amlodipine,T,0
2019,GA,4,Amlodipine Besylate,F,48491
2019,GA,4,Amlodipine Besylate,T,0
2019,GA,4,Amlodipine Besylate/Benazepril Hydrochloride,F,1038
2019,GA,4,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,GA,4,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,GA,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,F,13
2019,GA,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,GA,4,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,GA,4,Amlodipine Besylate/Telmisartan,T,0
2019,GA,4,Amlodipine Besylate/Valsartan,T,0
2019,GA,4,Atenolol,F,6692
2019,GA,4,Atenolol,T,0
2019,GA,4,Atenolol/Chlorthalidone,F,801
2019,GA,4,Atenolol/Chlorthalidone,T,0
2019,GA,4,Azilsartan Medoxomil/Chlorthalidone,F,19
2019,GA,4,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,GA,4,Benazepril Hydrochloride,F,1332
2019,GA,4,Benazepril Hydrochloride,T,0
2019,GA,4,Benazepril Hydrochloride/Hydrochlorothiazide,F,165
2019,GA,4,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,GA,4,Betaxolol Hydrochloride,T,0
2019,GA,4,Bisoprolol Fumarate,F,590
2019,GA,4,Bisoprolol Fumarate,T,0
2019,GA,4,Bisoprolol Fumarate/Hydrochlorothiazide,F,1084
2019,GA,4,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,GA,4,Bosentan,F,14
2019,GA,4,Bosentan,T,0
2019,GA,4,Bumetanide,F,1131
2019,GA,4,Bumetanide,T,0
2019,GA,4,Candesartan Cilexetil,F,29
2019,GA,4,Candesartan Cilexetil,T,0
2019,GA,4,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,GA,4,Captopril,F,45
2019,GA,4,Captopril,T,0
2019,GA,4,Captopril/Hydrochlorothiazide,T,0
2019,GA,4,Carvedilol,F,20451
2019,GA,4,Carvedilol,T,0
2019,GA,4,Carvedilol Phosphate,T,0
2019,GA,4,Chlorothiazide,F,169
2019,GA,4,Chlorothiazide,T,0
2019,GA,4,Chlorthalidone,F,3051
2019,GA,4,Chlorthalidone,T,0
2019,GA,4,Clonidine Hydrochloride,F,53194
2019,GA,4,Clonidine Hydrochloride,T,0
2019,GA,4,Diltiazem Hydrochloride,F,3120
2019,GA,4,Diltiazem Hydrochloride,T,0
2019,GA,4,Doxazosin Mesylate,F,1335
2019,GA,4,Doxazosin Mesylate,T,0
2019,GA,4,Enalapril Maleate,F,1057
2019,GA,4,Enalapril Maleate,T,0
2019,GA,4,Enalapril Maleate/Hydrochlorothiazide,F,61
2019,GA,4,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,GA,4,Eplerenone,F,56
2019,GA,4,Eplerenone,T,0
2019,GA,4,Felodipine,T,0
2019,GA,4,Fosinopril Sodium,F,28
2019,GA,4,Fosinopril Sodium,T,0
2019,GA,4,Furosemide,F,23582
2019,GA,4,Furosemide,T,0
2019,GA,4,Guanfacine Hydrochloride,F,26248
2019,GA,4,Guanfacine Hydrochloride,T,0
2019,GA,4,Hydralazine Hydrochloride,F,8148
2019,GA,4,Hydralazine Hydrochloride,T,0
2019,GA,4,Hydralazine Hydrochloride/Isosorbide Dinitrate,T,0
2019,GA,4,Hydrochlorothiazide,F,26124
2019,GA,4,Hydrochlorothiazide,T,0
2019,GA,4,Hydrochlorothiazide/Irbesartan,F,62
2019,GA,4,Hydrochlorothiazide/Irbesartan,T,0
2019,GA,4,Hydrochlorothiazide/Lisinopril,F,12303
2019,GA,4,Hydrochlorothiazide/Lisinopril,T,0
2019,GA,4,Hydrochlorothiazide/Losartan Potassium,F,3194
2019,GA,4,Hydrochlorothiazide/Losartan Potassium,T,0
2019,GA,4,Hydrochlorothiazide/Methyldopa,T,0
2019,GA,4,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,GA,4,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,GA,4,Hydrochlorothiazide/Spironolactone,F,93
2019,GA,4,Hydrochlorothiazide/Spironolactone,T,0
2019,GA,4,Hydrochlorothiazide/Telmisartan,T,0
2019,GA,4,Hydrochlorothiazide/Triamterene,F,3099
2019,GA,4,Hydrochlorothiazide/Triamterene,T,0
2019,GA,4,Hydrochlorothiazide/Valsartan,F,980
2019,GA,4,Hydrochlorothiazide/Valsartan,T,0
2019,GA,4,Indapamide,F,238
2019,GA,4,Indapamide,T,0
2019,GA,4,Irbesartan,F,458
2019,GA,4,Irbesartan,T,0
2019,GA,4,Labetalol Hydrochloride,F,4868
2019,GA,4,Labetalol Hydrochloride,T,0
2019,GA,4,Lisinopril,F,43221
2019,GA,4,Lisinopril,T,0
2019,GA,4,Losartan Potassium,F,19761
2019,GA,4,Losartan Potassium,T,0
2019,GA,4,Macitentan,F,44
2019,GA,4,Macitentan,T,0
2019,GA,4,Methyldopa,F,201
2019,GA,4,Methyldopa,T,0
2019,GA,4,Metolazone,F,673
2019,GA,4,Metolazone,T,0
2019,GA,4,Metoprolol Succinate,F,14466
2019,GA,4,Metoprolol Succinate,T,0
2019,GA,4,Metoprolol Tartrate,F,18012
2019,GA,4,Metoprolol Tartrate,T,0
2019,GA,4,Minoxidil,F,280
2019,GA,4,Minoxidil,T,0
2019,GA,4,Moexipril Hydrochloride,T,0
2019,GA,4,Nadolol,F,655
2019,GA,4,Nadolol,T,0
2019,GA,4,Nebivolol Hydrochloride,F,158
2019,GA,4,Nebivolol Hydrochloride,T,0
2019,GA,4,Nifedipine,F,6876
2019,GA,4,Nifedipine,T,0
2019,GA,4,Nimodipine,T,0
2019,GA,4,Nisoldipine,T,0
2019,GA,4,Pindolol,F,16
2019,GA,4,Pindolol,T,0
2019,GA,4,Prazosin Hydrochloride,F,3912
2019,GA,4,Prazosin Hydrochloride,T,0
2019,GA,4,Propranolol Hydrochloride,F,7610
2019,GA,4,Propranolol Hydrochloride,T,0
2019,GA,4,Quinapril Hydrochloride,F,82
2019,GA,4,Quinapril Hydrochloride,T,0
2019,GA,4,Ramipril,F,374
2019,GA,4,Ramipril,T,0
2019,GA,4,Riociguat,F,16
2019,GA,4,Riociguat,T,0
2019,GA,4,Sacubitril/Valsartan,F,1114
2019,GA,4,Sacubitril/Valsartan,T,0
2019,GA,4,Sotalol Hydrochloride,F,430
2019,GA,4,Sotalol Hydrochloride,T,0
2019,GA,4,Spironolactone,F,9190
2019,GA,4,Spironolactone,T,0
2019,GA,4,Telmisartan,F,55
2019,GA,4,Telmisartan,T,0
2019,GA,4,Tolvaptan,T,0
2019,GA,4,Tolvaptan;Tolvaptan,T,0
2019,GA,4,Torsemide,F,2086
2019,GA,4,Torsemide,T,0
2019,GA,4,Trandolapril,T,0
2019,GA,4,Valsartan,F,1756
2019,GA,4,Valsartan,T,0
2019,GA,4,Verapamil Hydrochloride,F,1742
2019,GA,4,Verapamil Hydrochloride,T,0
2019,HI,1,Aliskiren,T,0
2019,HI,1,Ambrisentan,F,14
2019,HI,1,Amiloride Hydrochloride,T,0
2019,HI,1,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,1,Amlodipine Besylate,F,9841
2019,HI,1,Amlodipine Besylate,T,0
2019,HI,1,Amlodipine Besylate/Benazepril Hydrochloride,F,499
2019,HI,1,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,HI,1,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,HI,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,HI,1,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,HI,1,Amlodipine Besylate/Valsartan,T,0
2019,HI,1,Atenolol,F,1483
2019,HI,1,Atenolol,T,0
2019,HI,1,Atenolol/Chlorthalidone,F,58
2019,HI,1,Atenolol/Chlorthalidone,T,0
2019,HI,1,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,HI,1,Benazepril Hydrochloride,F,228
2019,HI,1,Benazepril Hydrochloride,T,0
2019,HI,1,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,1,Bisoprolol Fumarate,F,88
2019,HI,1,Bisoprolol Fumarate,T,0
2019,HI,1,Bisoprolol Fumarate/Hydrochlorothiazide,F,90
2019,HI,1,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,HI,1,Bosentan,T,0
2019,HI,1,Bumetanide,F,183
2019,HI,1,Bumetanide,T,0
2019,HI,1,Candesartan Cilexetil,T,0
2019,HI,1,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,HI,1,Captopril,T,0
2019,HI,1,Carvedilol,F,3718
2019,HI,1,Carvedilol,T,0
2019,HI,1,Carvedilol Phosphate,T,0
2019,HI,1,Chlorthalidone,F,596
2019,HI,1,Chlorthalidone,T,0
2019,HI,1,Clonidine Hydrochloride,F,1113
2019,HI,1,Clonidine Hydrochloride,T,0
2019,HI,1,Diltiazem Hydrochloride,F,752
2019,HI,1,Diltiazem Hydrochloride,T,0
2019,HI,1,Doxazosin Mesylate,F,45
2019,HI,1,Doxazosin Mesylate,T,0
2019,HI,1,Enalapril Maleate,F,94
2019,HI,1,Enalapril Maleate,T,0
2019,HI,1,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,HI,1,Eplerenone,F,24
2019,HI,1,Eplerenone,T,0
2019,HI,1,Felodipine,F,237
2019,HI,1,Felodipine,T,0
2019,HI,1,Fosinopril Sodium,T,0
2019,HI,1,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,HI,1,Furosemide,F,4328
2019,HI,1,Furosemide,T,0
2019,HI,1,Guanfacine Hydrochloride,F,537
2019,HI,1,Guanfacine Hydrochloride,T,0
2019,HI,1,Hydralazine Hydrochloride,F,644
2019,HI,1,Hydralazine Hydrochloride,T,0
2019,HI,1,Hydrochlorothiazide,F,4046
2019,HI,1,Hydrochlorothiazide,T,0
2019,HI,1,Hydrochlorothiazide/Irbesartan,F,132
2019,HI,1,Hydrochlorothiazide/Irbesartan,T,0
2019,HI,1,Hydrochlorothiazide/Lisinopril,F,1617
2019,HI,1,Hydrochlorothiazide/Lisinopril,T,0
2019,HI,1,Hydrochlorothiazide/Losartan Potassium,F,2896
2019,HI,1,Hydrochlorothiazide/Losartan Potassium,T,0
2019,HI,1,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,HI,1,Hydrochlorothiazide/Spironolactone,F,59
2019,HI,1,Hydrochlorothiazide/Spironolactone,T,0
2019,HI,1,Hydrochlorothiazide/Telmisartan,T,0
2019,HI,1,Hydrochlorothiazide/Triamterene,F,413
2019,HI,1,Hydrochlorothiazide/Triamterene,T,0
2019,HI,1,Hydrochlorothiazide/Valsartan,F,25
2019,HI,1,Hydrochlorothiazide/Valsartan,T,0
2019,HI,1,Indapamide,T,0
2019,HI,1,Irbesartan,F,563
2019,HI,1,Irbesartan,T,0
2019,HI,1,Isradipine,T,0
2019,HI,1,Labetalol Hydrochloride,F,625
2019,HI,1,Labetalol Hydrochloride,T,0
2019,HI,1,Lisinopril,F,14189
2019,HI,1,Lisinopril,T,0
2019,HI,1,Losartan Potassium,F,11042
2019,HI,1,Losartan Potassium,T,0
2019,HI,1,Macitentan,F,18
2019,HI,1,Methyldopa,F,48
2019,HI,1,Methyldopa,T,0
2019,HI,1,Metolazone,F,207
2019,HI,1,Metolazone,T,0
2019,HI,1,Metoprolol Succinate,F,5778
2019,HI,1,Metoprolol Succinate,T,0
2019,HI,1,Metoprolol Tartrate,F,2399
2019,HI,1,Metoprolol Tartrate,T,0
2019,HI,1,Minoxidil,T,0
2019,HI,1,Nadolol,F,61
2019,HI,1,Nadolol,T,0
2019,HI,1,Nebivolol Hydrochloride,T,0
2019,HI,1,Nifedipine,F,770
2019,HI,1,Nifedipine,T,0
2019,HI,1,Nimodipine,T,0
2019,HI,1,Pindolol,T,0
2019,HI,1,Prazosin Hydrochloride,F,622
2019,HI,1,Prazosin Hydrochloride,T,0
2019,HI,1,Propranolol Hydrochloride,F,1483
2019,HI,1,Propranolol Hydrochloride,T,0
2019,HI,1,Quinapril Hydrochloride,F,15
2019,HI,1,Quinapril Hydrochloride,T,0
2019,HI,1,Ramipril,F,45
2019,HI,1,Ramipril,T,0
2019,HI,1,Riociguat,T,0
2019,HI,1,Sacubitril/Valsartan,F,278
2019,HI,1,Sotalol Hydrochloride,F,19
2019,HI,1,Sotalol Hydrochloride,T,0
2019,HI,1,Spironolactone,F,1629
2019,HI,1,Spironolactone,T,0
2019,HI,1,Telmisartan,F,16
2019,HI,1,Telmisartan,T,0
2019,HI,1,Torsemide,F,56
2019,HI,1,Torsemide,T,0
2019,HI,1,Valsartan,F,220
2019,HI,1,Valsartan,T,0
2019,HI,1,Verapamil Hydrochloride,F,96
2019,HI,1,Verapamil Hydrochloride,T,0
2019,HI,2,Ambrisentan,F,14
2019,HI,2,Amiloride Hydrochloride,T,0
2019,HI,2,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,2,Amlodipine Besylate,F,7392
2019,HI,2,Amlodipine Besylate,T,0
2019,HI,2,Amlodipine Besylate/Benazepril Hydrochloride,F,492
2019,HI,2,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,HI,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,HI,2,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,HI,2,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,HI,2,Amlodipine Besylate/Valsartan,T,0
2019,HI,2,Atenolol,F,1429
2019,HI,2,Atenolol,T,0
2019,HI,2,Atenolol/Chlorthalidone,F,49
2019,HI,2,Atenolol/Chlorthalidone,T,0
2019,HI,2,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,HI,2,Benazepril Hydrochloride,F,168
2019,HI,2,Benazepril Hydrochloride,T,0
2019,HI,2,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,2,Bisoprolol Fumarate,F,95
2019,HI,2,Bisoprolol Fumarate,T,0
2019,HI,2,Bisoprolol Fumarate/Hydrochlorothiazide,F,81
2019,HI,2,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,HI,2,Bosentan,T,0
2019,HI,2,Bumetanide,F,160
2019,HI,2,Bumetanide,T,0
2019,HI,2,Candesartan Cilexetil,T,0
2019,HI,2,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,HI,2,Captopril,T,0
2019,HI,2,Carvedilol,F,3681
2019,HI,2,Carvedilol,T,0
2019,HI,2,Carvedilol Phosphate,T,0
2019,HI,2,Chlorthalidone,F,634
2019,HI,2,Chlorthalidone,T,0
2019,HI,2,Clonidine Hydrochloride,F,1122
2019,HI,2,Clonidine Hydrochloride,T,0
2019,HI,2,Diltiazem Hydrochloride,F,711
2019,HI,2,Diltiazem Hydrochloride,T,0
2019,HI,2,Doxazosin Mesylate,F,46
2019,HI,2,Doxazosin Mesylate,T,0
2019,HI,2,Enalapril Maleate,F,128
2019,HI,2,Enalapril Maleate,T,0
2019,HI,2,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,HI,2,Eplerenone,F,26
2019,HI,2,Eplerenone,T,0
2019,HI,2,Felodipine,F,227
2019,HI,2,Felodipine,T,0
2019,HI,2,Fosinopril Sodium,T,0
2019,HI,2,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,HI,2,Furosemide,F,4270
2019,HI,2,Furosemide,T,0
2019,HI,2,Guanfacine Hydrochloride,F,551
2019,HI,2,Guanfacine Hydrochloride,T,0
2019,HI,2,Hydralazine Hydrochloride,F,588
2019,HI,2,Hydralazine Hydrochloride,T,0
2019,HI,2,Hydrochlorothiazide,F,3907
2019,HI,2,Hydrochlorothiazide,T,0
2019,HI,2,Hydrochlorothiazide/Irbesartan,F,53
2019,HI,2,Hydrochlorothiazide/Irbesartan,T,0
2019,HI,2,Hydrochlorothiazide/Lisinopril,F,1561
2019,HI,2,Hydrochlorothiazide/Lisinopril,T,0
2019,HI,2,Hydrochlorothiazide/Losartan Potassium,F,2822
2019,HI,2,Hydrochlorothiazide/Losartan Potassium,T,0
2019,HI,2,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,HI,2,Hydrochlorothiazide/Spironolactone,F,29
2019,HI,2,Hydrochlorothiazide/Spironolactone,T,0
2019,HI,2,Hydrochlorothiazide/Telmisartan,T,0
2019,HI,2,Hydrochlorothiazide/Triamterene,F,350
2019,HI,2,Hydrochlorothiazide/Triamterene,T,0
2019,HI,2,Hydrochlorothiazide/Valsartan,F,38
2019,HI,2,Hydrochlorothiazide/Valsartan,T,0
2019,HI,2,Indapamide,T,0
2019,HI,2,Irbesartan,F,478
2019,HI,2,Irbesartan,T,0
2019,HI,2,Isradipine,T,0
2019,HI,2,Labetalol Hydrochloride,F,608
2019,HI,2,Labetalol Hydrochloride,T,0
2019,HI,2,Lisinopril,F,13574
2019,HI,2,Lisinopril,T,0
2019,HI,2,Losartan Potassium,F,10674
2019,HI,2,Losartan Potassium,T,0
2019,HI,2,Macitentan,F,26
2019,HI,2,Methyldopa,F,25
2019,HI,2,Methyldopa,T,0
2019,HI,2,Metolazone,F,185
2019,HI,2,Metolazone,T,0
2019,HI,2,Metoprolol Succinate,F,5725
2019,HI,2,Metoprolol Succinate,T,0
2019,HI,2,Metoprolol Tartrate,F,2257
2019,HI,2,Metoprolol Tartrate,T,0
2019,HI,2,Minoxidil,T,0
2019,HI,2,Nadolol,F,63
2019,HI,2,Nadolol,T,0
2019,HI,2,Nebivolol Hydrochloride,T,0
2019,HI,2,Nifedipine,F,716
2019,HI,2,Nifedipine,T,0
2019,HI,2,Nimodipine,T,0
2019,HI,2,Pindolol,T,0
2019,HI,2,Prazosin Hydrochloride,F,677
2019,HI,2,Prazosin Hydrochloride,T,0
2019,HI,2,Propranolol Hydrochloride,F,1396
2019,HI,2,Propranolol Hydrochloride,T,0
2019,HI,2,Quinapril Hydrochloride,T,0
2019,HI,2,Ramipril,F,51
2019,HI,2,Ramipril,T,0
2019,HI,2,Riociguat,T,0
2019,HI,2,Sacubitril/Valsartan,F,315
2019,HI,2,Sacubitril/Valsartan,T,0
2019,HI,2,Sotalol Hydrochloride,F,42
2019,HI,2,Sotalol Hydrochloride,T,0
2019,HI,2,Spironolactone,F,1668
2019,HI,2,Spironolactone,T,0
2019,HI,2,Telmisartan,F,23
2019,HI,2,Telmisartan,T,0
2019,HI,2,Timolol Maleate,T,0
2019,HI,2,Tolvaptan;Tolvaptan,T,0
2019,HI,2,Torsemide,F,54
2019,HI,2,Torsemide,T,0
2019,HI,2,Valsartan,F,325
2019,HI,2,Valsartan,T,0
2019,HI,2,Verapamil Hydrochloride,F,115
2019,HI,2,Verapamil Hydrochloride,T,0
2019,HI,3,Ambrisentan,F,14
2019,HI,3,Ambrisentan,T,0
2019,HI,3,Amiloride Hydrochloride,T,0
2019,HI,3,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,3,Amlodipine Besylate,F,7356
2019,HI,3,Amlodipine Besylate,T,0
2019,HI,3,Amlodipine Besylate/Benazepril Hydrochloride,F,507
2019,HI,3,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,HI,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,HI,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,HI,3,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,HI,3,Amlodipine Besylate/Telmisartan,T,0
2019,HI,3,Amlodipine Besylate/Valsartan,T,0
2019,HI,3,Atenolol,F,1320
2019,HI,3,Atenolol,T,0
2019,HI,3,Atenolol/Chlorthalidone,F,30
2019,HI,3,Atenolol/Chlorthalidone,T,0
2019,HI,3,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,HI,3,Benazepril Hydrochloride,F,199
2019,HI,3,Benazepril Hydrochloride,T,0
2019,HI,3,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,3,Bisoprolol Fumarate,F,78
2019,HI,3,Bisoprolol Fumarate,T,0
2019,HI,3,Bisoprolol Fumarate/Hydrochlorothiazide,F,104
2019,HI,3,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,HI,3,Bosentan,T,0
2019,HI,3,Bumetanide,F,171
2019,HI,3,Bumetanide,T,0
2019,HI,3,Candesartan Cilexetil,T,0
2019,HI,3,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,HI,3,Captopril,T,0
2019,HI,3,Carvedilol,F,3707
2019,HI,3,Carvedilol,T,0
2019,HI,3,Carvedilol Phosphate,T,0
2019,HI,3,Chlorthalidone,F,602
2019,HI,3,Chlorthalidone,T,0
2019,HI,3,Clonidine Hydrochloride,F,1077
2019,HI,3,Clonidine Hydrochloride,T,0
2019,HI,3,Diltiazem Hydrochloride,F,687
2019,HI,3,Diltiazem Hydrochloride,T,0
2019,HI,3,Doxazosin Mesylate,F,43
2019,HI,3,Doxazosin Mesylate,T,0
2019,HI,3,Enalapril Maleate,F,136
2019,HI,3,Enalapril Maleate,T,0
2019,HI,3,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,HI,3,Eplerenone,F,31
2019,HI,3,Eplerenone,T,0
2019,HI,3,Felodipine,F,215
2019,HI,3,Felodipine,T,0
2019,HI,3,Fosinopril Sodium,T,0
2019,HI,3,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,HI,3,Furosemide,F,4241
2019,HI,3,Furosemide,T,0
2019,HI,3,Guanfacine Hydrochloride,F,544
2019,HI,3,Guanfacine Hydrochloride,T,0
2019,HI,3,Hydralazine Hydrochloride,F,534
2019,HI,3,Hydralazine Hydrochloride,T,0
2019,HI,3,Hydrochlorothiazide,F,3930
2019,HI,3,Hydrochlorothiazide,T,0
2019,HI,3,Hydrochlorothiazide/Irbesartan,F,38
2019,HI,3,Hydrochlorothiazide/Irbesartan,T,0
2019,HI,3,Hydrochlorothiazide/Lisinopril,F,1505
2019,HI,3,Hydrochlorothiazide/Lisinopril,T,0
2019,HI,3,Hydrochlorothiazide/Losartan Potassium,F,2842
2019,HI,3,Hydrochlorothiazide/Losartan Potassium,T,0
2019,HI,3,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,HI,3,Hydrochlorothiazide/Spironolactone,F,48
2019,HI,3,Hydrochlorothiazide/Spironolactone,T,0
2019,HI,3,Hydrochlorothiazide/Telmisartan,T,0
2019,HI,3,Hydrochlorothiazide/Triamterene,F,376
2019,HI,3,Hydrochlorothiazide/Triamterene,T,0
2019,HI,3,Hydrochlorothiazide/Valsartan,F,71
2019,HI,3,Hydrochlorothiazide/Valsartan,T,0
2019,HI,3,Indapamide,T,0
2019,HI,3,Irbesartan,F,421
2019,HI,3,Irbesartan,T,0
2019,HI,3,Isradipine,T,0
2019,HI,3,Labetalol Hydrochloride,F,622
2019,HI,3,Labetalol Hydrochloride,T,0
2019,HI,3,Lisinopril,F,13642
2019,HI,3,Lisinopril,T,0
2019,HI,3,Losartan Potassium,F,10868
2019,HI,3,Losartan Potassium,T,0
2019,HI,3,Macitentan,F,23
2019,HI,3,Methyldopa,F,28
2019,HI,3,Methyldopa,T,0
2019,HI,3,Metolazone,F,228
2019,HI,3,Metolazone,T,0
2019,HI,3,Metoprolol Succinate,F,5742
2019,HI,3,Metoprolol Succinate,T,0
2019,HI,3,Metoprolol Tartrate,F,2182
2019,HI,3,Metoprolol Tartrate,T,0
2019,HI,3,Minoxidil,T,0
2019,HI,3,Nadolol,F,59
2019,HI,3,Nadolol,T,0
2019,HI,3,Nebivolol Hydrochloride,T,0
2019,HI,3,Nicardipine Hydrochloride,T,0
2019,HI,3,Nifedipine,F,686
2019,HI,3,Nifedipine,T,0
2019,HI,3,Pindolol,T,0
2019,HI,3,Prazosin Hydrochloride,F,609
2019,HI,3,Prazosin Hydrochloride,T,0
2019,HI,3,Propranolol Hydrochloride,F,1402
2019,HI,3,Propranolol Hydrochloride,T,0
2019,HI,3,Quinapril Hydrochloride,T,0
2019,HI,3,Ramipril,F,47
2019,HI,3,Ramipril,T,0
2019,HI,3,Sacubitril/Valsartan,F,358
2019,HI,3,Sacubitril/Valsartan,T,0
2019,HI,3,Sotalol Hydrochloride,F,41
2019,HI,3,Sotalol Hydrochloride,T,0
2019,HI,3,Spironolactone,F,1770
2019,HI,3,Spironolactone,T,0
2019,HI,3,Telmisartan,F,13
2019,HI,3,Telmisartan,T,0
2019,HI,3,Tolvaptan;Tolvaptan,T,0
2019,HI,3,Torsemide,F,61
2019,HI,3,Torsemide,T,0
2019,HI,3,Valsartan,F,341
2019,HI,3,Valsartan,T,0
2019,HI,3,Verapamil Hydrochloride,F,87
2019,HI,3,Verapamil Hydrochloride,T,0
2019,HI,4,Ambrisentan,T,0
2019,HI,4,Amiloride Hydrochloride,T,0
2019,HI,4,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,4,Amlodipine Besylate,F,7016
2019,HI,4,Amlodipine Besylate,T,0
2019,HI,4,Amlodipine Besylate/Benazepril Hydrochloride,F,433
2019,HI,4,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,HI,4,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,HI,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,HI,4,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,HI,4,Amlodipine Besylate/Valsartan,T,0
2019,HI,4,Atenolol,F,1275
2019,HI,4,Atenolol,T,0
2019,HI,4,Atenolol/Chlorthalidone,F,29
2019,HI,4,Atenolol/Chlorthalidone,T,0
2019,HI,4,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,HI,4,Benazepril Hydrochloride,F,223
2019,HI,4,Benazepril Hydrochloride,T,0
2019,HI,4,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,HI,4,Bisoprolol Fumarate,F,74
2019,HI,4,Bisoprolol Fumarate,T,0
2019,HI,4,Bisoprolol Fumarate/Hydrochlorothiazide,F,70
2019,HI,4,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,HI,4,Bosentan,T,0
2019,HI,4,Bumetanide,F,210
2019,HI,4,Bumetanide,T,0
