year,state,quarter,gennme,prodnme,suppression,totalRX
2019,IA,2,Clonidine Hydrochloride,CLONIDINE HCL,T,0
2019,IA,2,Clonidine Hydrochloride,DURACLON,T,0
2019,IA,2,Diltiazem Hydrochloride,CARTIA XT,F,137
2019,IA,2,Diltiazem Hydrochloride,CARTIA XT,T,0
2019,IA,2,Diltiazem Hydrochloride,DILT-XR,F,119
2019,IA,2,Diltiazem Hydrochloride,DILT-XR,T,0
2019,IA,2,Diltiazem Hydrochloride,DILTIAZEM HCL,F,586
2019,IA,2,Diltiazem Hydrochloride,DILTIAZEM HCL,T,0
2019,IA,2,Diltiazem Hydrochloride,DILTIAZEM HCL CD,T,0
2019,IA,2,Diltiazem Hydrochloride,TAZTIA XT,T,0
2019,IA,2,Doxazosin Mesylate,DOXAZOSIN,F,21
2019,IA,2,Doxazosin Mesylate,DOXAZOSIN,T,0
2019,IA,2,Doxazosin Mesylate,DOXAZOSIN MESYLATE,F,201
2019,IA,2,Doxazosin Mesylate,DOXAZOSIN MESYLATE,T,0
2019,IA,2,Enalapril Maleate,ENALAPRIL MALEATE,F,618
2019,IA,2,Enalapril Maleate,ENALAPRIL MALEATE,T,0
2019,IA,2,Enalapril Maleate,EPANED,F,177
2019,IA,2,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,F,35
2019,IA,2,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,T,0
2019,IA,2,Eplerenone,EPLERENONE,T,0
2019,IA,2,Felodipine,FELODIPINE,T,0
2019,IA,2,Fosinopril Sodium,FOSINOPRIL SODIUM,T,0
2019,IA,2,Furosemide,FUROSEMIDE,F,6047
2019,IA,2,Furosemide,FUROSEMIDE,T,0
2019,IA,2,Furosemide,FUROSEMIDE NOVAPLUS,T,0
2019,IA,2,Furosemide,LASIX,T,0
2019,IA,2,Furosemide,PREMIERPRO RX FUROSEMIDE,F,18
2019,IA,2,Furosemide,PREMIERPRO RX FUROSEMIDE,T,0
2019,IA,2,Guanfacine Hydrochloride,GUANFACINE HCL,F,14311
2019,IA,2,Guanfacine Hydrochloride,GUANFACINE HCL,T,0
2019,IA,2,Guanfacine Hydrochloride,GUANFACINE HCL AVPAK,T,0
2019,IA,2,Guanfacine Hydrochloride,INTUNIV,F,13
2019,IA,2,Guanfacine Hydrochloride,INTUNIV,T,0
2019,IA,2,Hydralazine Hydrochloride,HYDRALAZINE HCL,F,534
2019,IA,2,Hydralazine Hydrochloride,HYDRALAZINE HCL,T,0
2019,IA,2,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,F,4578
2019,IA,2,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,F,2410
2019,IA,2,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,F,506
2019,IA,2,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Hydrochlorothiazide/Propranolol Hydrochloride,PROPRANOLOL/HCTZ,T,0
2019,IA,2,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,F,39
2019,IA,2,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Hydrochlorothiazide/Telmisartan,TELMISARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,F,532
2019,IA,2,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,2,Indapamide,INDAPAMIDE,T,0
2019,IA,2,Irbesartan,IRBESARTAN,F,70
2019,IA,2,Irbesartan,IRBESARTAN,T,0
2019,IA,2,Isradipine,ISRADIPINE,T,0
2019,IA,2,Labetalol Hydrochloride,LABETALOL HCL,F,610
2019,IA,2,Labetalol Hydrochloride,LABETALOL HCL,T,0
2019,IA,2,Lisinopril,LISINOPRIL,F,13211
2019,IA,2,Lisinopril,LISINOPRIL,T,0
2019,IA,2,Lisinopril,QBRELIS,F,24
2019,IA,2,Lisinopril,QBRELIS,T,0
2019,IA,2,Losartan Potassium,LOSARTAN POTASSIUM,F,3245
2019,IA,2,Losartan Potassium,LOSARTAN POTASSIUM,T,0
2019,IA,2,Losartan Potassium,LOSARTAN POTASSIUM AVPAK,T,0
2019,IA,2,Macitentan,OPSUMIT,T,0
2019,IA,2,Methyldopa,METHYLDOPA,T,0
2019,IA,2,Metolazone,METOLAZONE,F,193
2019,IA,2,Metolazone,METOLAZONE,T,0
2019,IA,2,Metoprolol Succinate,METOPROLOL SUCCINATE,F,5241
2019,IA,2,Metoprolol Succinate,METOPROLOL SUCCINATE,T,0
2019,IA,2,Metoprolol Succinate,TOPROL XL,T,0
2019,IA,2,Metoprolol Tartrate,METOPROLOL TARTRATE,F,4310
2019,IA,2,Metoprolol Tartrate,METOPROLOL TARTRATE,T,0
2019,IA,2,Minoxidil,MINOXIDIL,F,31
2019,IA,2,Minoxidil,MINOXIDIL,T,0
2019,IA,2,Moexipril Hydrochloride,MOEXIPRIL HYDROCHLORIDE,T,0
2019,IA,2,Nadolol,NADOLOL,F,159
2019,IA,2,Nadolol,NADOLOL,T,0
2019,IA,2,Nebivolol Hydrochloride,BYSTOLIC,F,55
2019,IA,2,Nebivolol Hydrochloride,BYSTOLIC,T,0
2019,IA,2,Nifedipine,NIFEDIPINE,F,468
2019,IA,2,Nifedipine,NIFEDIPINE,T,0
2019,IA,2,Pindolol,PINDOLOL,T,0
2019,IA,2,Prazosin Hydrochloride,PRAZOSIN HCL,F,3649
2019,IA,2,Prazosin Hydrochloride,PRAZOSIN HCL,T,0
2019,IA,2,Propranolol Hydrochloride,PROPRANOLOL HCL,F,4294
2019,IA,2,Propranolol Hydrochloride,PROPRANOLOL HCL,T,0
2019,IA,2,Propranolol Hydrochloride,PROPRANOLOL HCL AVPAK,T,0
2019,IA,2,Quinapril Hydrochloride,QUINAPRIL,T,0
2019,IA,2,Ramipril,ALTACE,T,0
2019,IA,2,Ramipril,RAMIPRIL,F,48
2019,IA,2,Ramipril,RAMIPRIL,T,0
2019,IA,2,Riociguat,ADEMPAS,T,0
2019,IA,2,Sacubitril/Valsartan,ENTRESTO,F,107
2019,IA,2,Sacubitril/Valsartan,ENTRESTO,T,0
2019,IA,2,Sotalol Hydrochloride,SOTALOL HCL,F,149
2019,IA,2,Sotalol Hydrochloride,SOTALOL HCL,T,0
2019,IA,2,Sotalol Hydrochloride,SOTALOL HCL AF,T,0
2019,IA,2,Sotalol Hydrochloride,SOTYLIZE,T,0
2019,IA,2,Spironolactone,CAROSPIR,T,0
2019,IA,2,Spironolactone,SPIRONOLACTONE,F,2538
2019,IA,2,Spironolactone,SPIRONOLACTONE,T,0
2019,IA,2,Telmisartan,TELMISARTAN,T,0
2019,IA,2,Tolvaptan;Tolvaptan,JYNARQUE 60/30,T,0
2019,IA,2,Torsemide,TORSEMIDE,F,223
2019,IA,2,Torsemide,TORSEMIDE,T,0
2019,IA,2,Torsemide,TORSEMIDE AVPAK,T,0
2019,IA,2,Trandolapril/Verapamil Hydrochloride,TRANDOLAPRIL/VERAPAMIL HCL,T,0
2019,IA,2,Valsartan,VALSARTAN,F,48
2019,IA,2,Valsartan,VALSARTAN,T,0
2019,IA,2,Verapamil Hydrochloride,VERAPAMIL HCL,F,530
2019,IA,2,Verapamil Hydrochloride,VERAPAMIL HCL,T,0
2019,IA,2,Verapamil Hydrochloride,VERAPAMIL HCL NOVAPLUS,T,0
2019,IA,3,Acebutolol Hydrochloride,ACEBUTOLOL HCL,F,19
2019,IA,3,Acebutolol Hydrochloride,ACEBUTOLOL HCL,T,0
2019,IA,3,Aliskiren,TEKTURNA,T,0
2019,IA,3,Ambrisentan,AMBRISENTAN,T,0
2019,IA,3,Ambrisentan,LETAIRIS,T,0
2019,IA,3,Amiloride Hydrochloride,AMILORIDE HCL,F,52
2019,IA,3,Amiloride Hydrochloride,AMILORIDE HCL,T,0
2019,IA,3,Amlodipine Besylate,AMLODIPINE BESYLATE,F,7151
2019,IA,3,Amlodipine Besylate,AMLODIPINE BESYLATE,T,0
2019,IA,3,Amlodipine Besylate,AMLODIPINE BESYLATE AVPAK,T,0
2019,IA,3,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,F,95
2019,IA,3,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,T,0
2019,IA,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,AMLODIPINE BESYLATE-HCTZ-OLMESARTAN MEDOXOMIL,T,0
2019,IA,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Amlodipine Besylate/Olmesartan Medoxomil,AMLODIPINE BESYLATE-OLMESARTAN MEDOXOMIL,T,0
2019,IA,3,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,T,0
2019,IA,3,Atenolol,ATENOLOL,F,1251
2019,IA,3,Atenolol,ATENOLOL,T,0
2019,IA,3,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,F,41
2019,IA,3,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,T,0
2019,IA,3,Azilsartan Medoxomil/Chlorthalidone,EDARBYCLOR,T,0
2019,IA,3,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,F,487
2019,IA,3,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,T,0
2019,IA,3,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,F,17
2019,IA,3,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Bisoprolol Fumarate,BISOPROLOL FUMARATE,F,257
2019,IA,3,Bisoprolol Fumarate,BISOPROLOL FUMARATE,T,0
2019,IA,3,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,F,65
2019,IA,3,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL/HCTZ,T,0
2019,IA,3,Bosentan,BOSENTAN,T,0
2019,IA,3,Bosentan,TRACLEER,T,0
2019,IA,3,Bumetanide,BUMETANIDE,F,485
2019,IA,3,Bumetanide,BUMETANIDE,T,0
2019,IA,3,Candesartan Cilexetil,CANDESARTAN CILEXETIL,T,0
2019,IA,3,Candesartan Cilexetil/Hydrochlorothiazide,CANDESARTAN CILEXETIL-HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Captopril,CAPTOPRIL,T,0
2019,IA,3,Carvedilol,CARVEDILOL,F,1722
2019,IA,3,Carvedilol,CARVEDILOL,T,0
2019,IA,3,Carvedilol Phosphate,CARVEDILOL,T,0
2019,IA,3,Carvedilol Phosphate,COREG CR,T,0
2019,IA,3,Chlorothiazide,CHLOROTHIAZIDE,F,12
2019,IA,3,Chlorothiazide,CHLOROTHIAZIDE,T,0
2019,IA,3,Chlorothiazide,DIURIL,F,54
2019,IA,3,Chlorthalidone,CHLORTHALIDONE,F,554
2019,IA,3,Chlorthalidone,CHLORTHALIDONE,T,0
2019,IA,3,Clonidine Hydrochloride,CATAPRES,T,0
2019,IA,3,Clonidine Hydrochloride,CLONIDINE HCL,F,14965
2019,IA,3,Clonidine Hydrochloride,CLONIDINE HCL,T,0
2019,IA,3,Clonidine Hydrochloride,DURACLON,T,0
2019,IA,3,Diltiazem Hydrochloride,CARDIZEM LA,T,0
2019,IA,3,Diltiazem Hydrochloride,CARTIA XT,F,133
2019,IA,3,Diltiazem Hydrochloride,CARTIA XT,T,0
2019,IA,3,Diltiazem Hydrochloride,DILT-XR,F,113
2019,IA,3,Diltiazem Hydrochloride,DILT-XR,T,0
2019,IA,3,Diltiazem Hydrochloride,DILTIAZEM HCL,F,638
2019,IA,3,Diltiazem Hydrochloride,DILTIAZEM HCL,T,0
2019,IA,3,Diltiazem Hydrochloride,DILTIAZEM HCL CD,T,0
2019,IA,3,Doxazosin Mesylate,DOXAZOSIN,F,20
2019,IA,3,Doxazosin Mesylate,DOXAZOSIN,T,0
2019,IA,3,Doxazosin Mesylate,DOXAZOSIN MESYLATE,F,175
2019,IA,3,Doxazosin Mesylate,DOXAZOSIN MESYLATE,T,0
2019,IA,3,Enalapril Maleate,ENALAPRIL MALEATE,F,573
2019,IA,3,Enalapril Maleate,ENALAPRIL MALEATE,T,0
2019,IA,3,Enalapril Maleate,EPANED,F,177
2019,IA,3,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,F,33
2019,IA,3,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,T,0
2019,IA,3,Eplerenone,EPLERENONE,T,0
2019,IA,3,Felodipine,FELODIPINE,T,0
2019,IA,3,Fosinopril Sodium,FOSINOPRIL SODIUM,T,0
2019,IA,3,Furosemide,FUROSEMIDE,F,6122
2019,IA,3,Furosemide,FUROSEMIDE,T,0
2019,IA,3,Furosemide,FUROSEMIDE NOVAPLUS,F,17
2019,IA,3,Furosemide,FUROSEMIDE NOVAPLUS,T,0
2019,IA,3,Furosemide,PREMIERPRO RX FUROSEMIDE,T,0
2019,IA,3,Guanfacine Hydrochloride,GUANFACINE HCL,F,14322
2019,IA,3,Guanfacine Hydrochloride,GUANFACINE HCL,T,0
2019,IA,3,Guanfacine Hydrochloride,INTUNIV,F,16
2019,IA,3,Guanfacine Hydrochloride,INTUNIV,T,0
2019,IA,3,Hydralazine Hydrochloride,HYDRALAZINE HCL,F,548
2019,IA,3,Hydralazine Hydrochloride,HYDRALAZINE HCL,T,0
2019,IA,3,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,F,4485
2019,IA,3,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,F,2330
2019,IA,3,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,F,495
2019,IA,3,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Hydrochlorothiazide/Propranolol Hydrochloride,PROPRANOLOL/HCTZ,T,0
2019,IA,3,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,F,48
2019,IA,3,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Hydrochlorothiazide/Telmisartan,TELMISARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,F,551
2019,IA,3,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,F,12
2019,IA,3,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,3,Indapamide,INDAPAMIDE,T,0
2019,IA,3,Irbesartan,IRBESARTAN,F,90
2019,IA,3,Irbesartan,IRBESARTAN,T,0
2019,IA,3,Labetalol Hydrochloride,LABETALOL HCL,F,590
2019,IA,3,Labetalol Hydrochloride,LABETALOL HCL,T,0
2019,IA,3,Lisinopril,LISINOPRIL,F,13102
2019,IA,3,Lisinopril,LISINOPRIL,T,0
2019,IA,3,Lisinopril,QBRELIS,F,23
2019,IA,3,Losartan Potassium,LOSARTAN POTASSIUM,F,3371
2019,IA,3,Losartan Potassium,LOSARTAN POTASSIUM,T,0
2019,IA,3,Macitentan,OPSUMIT,F,16
2019,IA,3,Methyldopa,METHYLDOPA,T,0
2019,IA,3,Metolazone,METOLAZONE,F,199
2019,IA,3,Metolazone,METOLAZONE,T,0
2019,IA,3,Metoprolol Succinate,KAPSPARGO SPRINKLE,T,0
2019,IA,3,Metoprolol Succinate,METOPROLOL SUCCINATE,F,5374
2019,IA,3,Metoprolol Succinate,METOPROLOL SUCCINATE,T,0
2019,IA,3,Metoprolol Succinate,TOPROL XL,T,0
2019,IA,3,Metoprolol Tartrate,METOPROLOL TARTRATE,F,4181
2019,IA,3,Metoprolol Tartrate,METOPROLOL TARTRATE,T,0
2019,IA,3,Minoxidil,MINOXIDIL,T,0
2019,IA,3,Moexipril Hydrochloride,MOEXIPRIL HYDROCHLORIDE,T,0
2019,IA,3,Nadolol,NADOLOL,F,186
2019,IA,3,Nadolol,NADOLOL,T,0
2019,IA,3,Nebivolol Hydrochloride,BYSTOLIC,F,53
2019,IA,3,Nebivolol Hydrochloride,BYSTOLIC,T,0
2019,IA,3,Nifedipine,NIFEDIPINE,F,512
2019,IA,3,Nifedipine,NIFEDIPINE,T,0
2019,IA,3,Pindolol,PINDOLOL,T,0
2019,IA,3,Prazosin Hydrochloride,PRAZOSIN HCL,F,3794
2019,IA,3,Prazosin Hydrochloride,PRAZOSIN HCL,T,0
2019,IA,3,Propranolol Hydrochloride,PROPRANOLOL HCL,F,4170
2019,IA,3,Propranolol Hydrochloride,PROPRANOLOL HCL,T,0
2019,IA,3,Quinapril Hydrochloride,QUINAPRIL,T,0
2019,IA,3,Ramipril,RAMIPRIL,F,103
2019,IA,3,Ramipril,RAMIPRIL,T,0
2019,IA,3,Riociguat,ADEMPAS,T,0
2019,IA,3,Sacubitril/Valsartan,ENTRESTO,F,141
2019,IA,3,Sacubitril/Valsartan,ENTRESTO,T,0
2019,IA,3,Sotalol Hydrochloride,SOTALOL HCL,F,157
2019,IA,3,Sotalol Hydrochloride,SOTALOL HCL,T,0
2019,IA,3,Sotalol Hydrochloride,SOTALOL HCL AF,T,0
2019,IA,3,Sotalol Hydrochloride,SOTYLIZE,T,0
2019,IA,3,Spironolactone,CAROSPIR,T,0
2019,IA,3,Spironolactone,SPIRONOLACTONE,F,2555
2019,IA,3,Spironolactone,SPIRONOLACTONE,T,0
2019,IA,3,Telmisartan,TELMISARTAN,T,0
2019,IA,3,Tolvaptan;Tolvaptan,JYNARQUE 60/30,T,0
2019,IA,3,Torsemide,TORSEMIDE,F,283
2019,IA,3,Torsemide,TORSEMIDE,T,0
2019,IA,3,Trandolapril,TRANDOLAPRIL,T,0
2019,IA,3,Trandolapril/Verapamil Hydrochloride,TRANDOLAPRIL/VERAPAMIL HCL,T,0
2019,IA,3,Valsartan,VALSARTAN,F,76
2019,IA,3,Valsartan,VALSARTAN,T,0
2019,IA,3,Verapamil Hydrochloride,VERAPAMIL HCL,F,556
2019,IA,3,Verapamil Hydrochloride,VERAPAMIL HCL,T,0
2019,IA,4,Acebutolol Hydrochloride,ACEBUTOLOL HCL,F,17
2019,IA,4,Acebutolol Hydrochloride,ACEBUTOLOL HCL,T,0
2019,IA,4,Aliskiren,ALISKIREN,T,0
2019,IA,4,Ambrisentan,AMBRISENTAN,T,0
2019,IA,4,Ambrisentan,LETAIRIS,T,0
2019,IA,4,Amiloride Hydrochloride,AMILORIDE HCL,F,43
2019,IA,4,Amiloride Hydrochloride,AMILORIDE HCL,T,0
2019,IA,4,Amlodipine,KATERZIA,F,20
2019,IA,4,Amlodipine Besylate,AMLODIPINE BESYLATE,F,7355
2019,IA,4,Amlodipine Besylate,AMLODIPINE BESYLATE,T,0
2019,IA,4,Amlodipine Besylate,AMLODIPINE BESYLATE AVPAK,T,0
2019,IA,4,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,F,116
2019,IA,4,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,T,0
2019,IA,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Amlodipine Besylate/Olmesartan Medoxomil,AMLODIPINE BESYLATE-OLMESARTAN MEDOXOMIL,T,0
2019,IA,4,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,T,0
2019,IA,4,Atenolol,ATENOLOL,F,1210
2019,IA,4,Atenolol,ATENOLOL,T,0
2019,IA,4,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,F,37
2019,IA,4,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,T,0
2019,IA,4,Azilsartan Medoxomil/Chlorthalidone,EDARBYCLOR,T,0
2019,IA,4,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,F,354
2019,IA,4,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,T,0
2019,IA,4,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,F,16
2019,IA,4,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Bisoprolol Fumarate,BISOPROLOL FUMARATE,F,267
2019,IA,4,Bisoprolol Fumarate,BISOPROLOL FUMARATE,T,0
2019,IA,4,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,F,41
2019,IA,4,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Bosentan,BOSENTAN,T,0
2019,IA,4,Bosentan,TRACLEER,T,0
2019,IA,4,Bumetanide,BUMETANIDE,F,493
2019,IA,4,Bumetanide,BUMETANIDE,T,0
2019,IA,4,Candesartan Cilexetil,CANDESARTAN CILEXETIL,T,0
2019,IA,4,Candesartan Cilexetil/Hydrochlorothiazide,CANDESARTAN CILEXETIL-HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Captopril,CAPTOPRIL,T,0
2019,IA,4,Carvedilol,CARVEDILOL,F,1695
2019,IA,4,Carvedilol,CARVEDILOL,T,0
2019,IA,4,Carvedilol Phosphate,CARVEDILOL,T,0
2019,IA,4,Carvedilol Phosphate,COREG CR,T,0
2019,IA,4,Chlorothiazide,CHLOROTHIAZIDE,T,0
2019,IA,4,Chlorothiazide,DIURIL,F,38
2019,IA,4,Chlorothiazide,DIURIL,T,0
2019,IA,4,Chlorthalidone,CHLORTHALIDONE,F,551
2019,IA,4,Chlorthalidone,CHLORTHALIDONE,T,0
2019,IA,4,Clonidine Hydrochloride,CATAPRES,T,0
2019,IA,4,Clonidine Hydrochloride,CLONIDINE HCL,F,14587
2019,IA,4,Clonidine Hydrochloride,CLONIDINE HCL,T,0
2019,IA,4,Clonidine Hydrochloride,DURACLON,T,0
2019,IA,4,Diltiazem Hydrochloride,CARDIZEM LA,T,0
2019,IA,4,Diltiazem Hydrochloride,CARTIA XT,F,137
2019,IA,4,Diltiazem Hydrochloride,CARTIA XT,T,0
2019,IA,4,Diltiazem Hydrochloride,DILT-XR,F,81
2019,IA,4,Diltiazem Hydrochloride,DILT-XR,T,0
2019,IA,4,Diltiazem Hydrochloride,DILTIAZEM HCL,F,604
2019,IA,4,Diltiazem Hydrochloride,DILTIAZEM HCL,T,0
2019,IA,4,Diltiazem Hydrochloride,DILTIAZEM HCL CD,T,0
2019,IA,4,Diltiazem Hydrochloride,MATZIM LA,T,0
2019,IA,4,Doxazosin Mesylate,DOXAZOSIN,F,16
2019,IA,4,Doxazosin Mesylate,DOXAZOSIN,T,0
2019,IA,4,Doxazosin Mesylate,DOXAZOSIN MESYLATE,F,213
2019,IA,4,Doxazosin Mesylate,DOXAZOSIN MESYLATE,T,0
2019,IA,4,Enalapril Maleate,ENALAPRIL MALEATE,F,548
2019,IA,4,Enalapril Maleate,ENALAPRIL MALEATE,T,0
2019,IA,4,Enalapril Maleate,EPANED,F,137
2019,IA,4,Enalapril Maleate,EPANED,T,0
2019,IA,4,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,F,25
2019,IA,4,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,T,0
2019,IA,4,Eplerenone,EPLERENONE,T,0
2019,IA,4,Felodipine,FELODIPINE,T,0
2019,IA,4,Fosinopril Sodium,FOSINOPRIL SODIUM,T,0
2019,IA,4,Furosemide,FUROSEMIDE,F,6014
2019,IA,4,Furosemide,FUROSEMIDE,T,0
2019,IA,4,Furosemide,FUROSEMIDE NOVAPLUS,F,15
2019,IA,4,Furosemide,FUROSEMIDE NOVAPLUS,T,0
2019,IA,4,Furosemide,PREMIERPRO RX FUROSEMIDE,F,17
2019,IA,4,Furosemide,PREMIERPRO RX FUROSEMIDE,T,0
2019,IA,4,Guanfacine Hydrochloride,GUANFACINE HCL,F,14496
2019,IA,4,Guanfacine Hydrochloride,GUANFACINE HCL,T,0
2019,IA,4,Guanfacine Hydrochloride,INTUNIV,T,0
2019,IA,4,Hydralazine Hydrochloride,HYDRALAZINE HCL,F,561
2019,IA,4,Hydralazine Hydrochloride,HYDRALAZINE HCL,T,0
2019,IA,4,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,F,5038
2019,IA,4,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,F,2257
2019,IA,4,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,F,239
2019,IA,4,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Hydrochlorothiazide/Propranolol Hydrochloride,PROPRANOLOL/HCTZ,T,0
2019,IA,4,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,F,31
2019,IA,4,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Hydrochlorothiazide/Telmisartan,TELMISARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,F,575
2019,IA,4,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,IA,4,Indapamide,INDAPAMIDE,T,0
2019,IA,4,Irbesartan,IRBESARTAN,F,122
